,rating_diff,duration (seconds),avg_time_per_move,opponent_rating,time_from_the_last_game,player_color,player_result
395,43,533.0,3.899999999999999,1105,26.633333333333333,white,Loss
396,5,201.0,5.29411764705882,1151,883.4166666666666,white,Win
397,11,603.0,11.806666666666665,1153,2.5,black,Win
398,-8,110.0,6.442857142857146,1164,44.583333333333336,black,Loss
399,-25,525.0,5.965116279069767,1173,0.85,black,Loss
400,-8,485.0,3.3261904761904773,1148,79.5,white,Loss
401,67,655.0,5.166666666666667,1073,175.41666666666666,white,Loss
402,278,407.0,6.233333333333333,862,0.2333333333333333,white,Win
403,-648,798.0,10.127777777777778,1788,1154.4666666666667,black,Loss
404,1,1219.0,9.527419354838708,1139,262.85,black,Draw
405,2,1071.0,13.241176470588234,1146,0.4166666666666667,white,Win
406,30,310.0,9.561111111111112,1126,0.9666666666666668,white,Win
407,31,227.0,6.635294117647063,1133,0.4833333333333333,black,Win
408,-3,800.0,8.983333333333334,1159,0.8833333333333333,white,Loss
409,3,454.0,7.80769230769231,1161,86.4,black,Win
410,-9,1059.0,10.49111111111111,1165,0.3,white,Loss
411,-15,1119.0,9.158620689655171,1163,933.95,white,Loss
412,1,92.0,4.329999999999996,1155,1679.0333333333333,black,Win
413,19,696.0,9.750943396226416,1145,0.7333333333333333,white,Win
414,6,274.0,6.779999999999999,1149,211.38333333333333,black,Loss
415,7,72.0,1.8714285714285748,1156,0.15,white,Win
416,8,755.0,16.076,1163,0.45,black,Win
417,-23,391.0,11.186666666666673,1186,2.1333333333333333,white,Loss
418,-37,1168.0,10.874545454545457,1193,1459.6166666666666,black,Loss
419,20,79.0,5.600000000000007,1144,1457.9,black,Win
420,-3,1075.0,12.453191489361702,1159,0.1666666666666666,white,Loss
421,38,605.0,9.79375,1125,36.36666666666667,black,Win
422,-5,880.0,11.336585365853658,1160,1151.45,white,Loss
423,-23,478.0,6.933333333333333,1170,31.2,black,Loss
424,21,639.0,10.736111111111112,1134,1.25,black,Win
425,-11,1058.0,6.4710526315789485,1158,1.4833333333333334,white,Loss
426,7,439.0,4.6085714285714285,1131,871.2833333333333,white,Loss
427,23,126.0,2.933333333333333,1123,0.1,white,Win
428,23,549.0,6.04255319148936,1131,1.4,black,Win
429,26,886.0,15.611111111111107,1136,111.4,black,Win
430,10,184.0,8.030769230769229,1160,3.7,black,Win
431,26,1055.0,16.485714285714284,1152,0.15,white,Win
